"","Suburb","Address","Rooms","Type","Price","Method","SellerG","Date","Distance","Postcode","Bedroom2","Bathroom","Car","Landsize","BuildingArea","YearBuilt","CouncilArea","Lattitude","Longtitude","Regionname","Propertycount","Year","Month","Avg_Price_Land","No_sold","no_sold_pr","new_count_prop","percent_new"
"5515","Rowville","18 Yvette Dr",3,"h",860000,"Property Sold","Harcourts","8/07/2017",23.5,3178,3,2,2,537,220,2001,"Knox",-37.92778,145.24796,"South-Eastern Metropolitan",11667,8,7,1601.48975791434,1,31,6507,87
"5516","Sandringham","154 Abbott St",4,"h",850000,"Passed In","McGrath","8/07/2017",15.2,3191,4,3,2,709,327,2017,"Bayside",-37.95095,145.02096,"Southern Metropolitan",4497,8,7,1198.87165021157,1,52,1069,105
"5517","Seaford","43 Molesworth St",4,"h",8e+05,"Vendor Bid","Harcourts","8/07/2017",35.4,3198,4,2,0,1151,207,1969,"Frankston",-38.11336,145.15035,"South-Eastern Metropolitan",8077,8,7,695.047784535187,1,31,728,87
"5518","South Melbourne","1 Reilly Pl",3,"h",1720000,"Property Sold","Greg","8/07/2017",1.9,3205,3,2,2,81,137,1998,"Port Phillip",-37.83631,144.95536,"Southern Metropolitan",5943,8,7,21234.5679012346,1,52,6507,138
"5519","South Morang","35 Cobblestone Dr",3,"h",690000,"Property Sold","Harcourts","8/07/2017",20.5,3752,3,2,2,545,196,2005,"Whittlesea",-37.64426,145.1,"Northern Metropolitan",7969,8,7,1266.05504587156,1,87,6507,87
"5520","South Morang","28 Kestrel Rd",4,"h",875000,"Property Sold","Iconek","8/07/2017",20.5,3752,4,2,2,613,332,2004,"Whittlesea",-37.62648,145.07141,"Northern Metropolitan",7969,8,7,1427.40619902121,1,87,6507,4
"5521","South Morang","3/32 Kumara Cct",3,"t",420000,"Property Sold","Harcourts","8/07/2017",20.5,3752,3,2,2,155,101,2011,"Whittlesea",-37.63478,145.08486,"Northern Metropolitan",7969,8,7,2709.67741935484,1,87,723,87
"5522","South Morang","28 Rolain Av",4,"h",677500,"Property Sold","Harcourts","8/07/2017",20.5,3752,4,2,2,609,195,2005,"Whittlesea",-37.63454,145.06894,"Northern Metropolitan",7969,8,7,1112.47947454844,1,87,6507,87
"5523","South Yarra","2/45 Caroline St",2,"u",6e+05,"Passed In","Noel","8/07/2017",2.7,3141,2,1,1,876,62,1972,"Stonnington",-37.83766,144.98799,"Southern Metropolitan",14887,8,7,684.931506849315,1,52,361,97
"5524","South Yarra","308/800 Chapel St",2,"u",762500,"Property Sold","hockingstuart","8/07/2017",2.7,3141,2,1,1,17200,79,2003,"Stonnington",-37.83613,144.99661,"Southern Metropolitan",14887,8,7,44.3313953488372,1,52,1792,582
"5525","South Yarra","639 Punt Rd",4,"h",1855500,"Property Sold","Greg","8/07/2017",2.7,3141,4,2,1,176,216,1880,"Melbourne",-37.83986,144.98598,"Southern Metropolitan",14887,8,7,10542.6136363636,1,52,6507,138
"5526","Spotswood","64 Craig St",2,"h",802000,"Property Sold","McGrath","8/07/2017",6.2,3015,2,1,1,174,100.6,1900,"Hobsons Bay",-37.83162,144.88742,"Western Metropolitan",1223,8,7,4609.19540229885,1,71,6507,105
"5527","St Albans","10 Leslie St",4,"h",631000,"Property Sold","Barry","8/07/2017",14,3021,4,1,3,559,158,1970,"Brimbank",-37.73593,144.8101,"Western Metropolitan",14042,8,7,1128.80143112701,1,71,6507,467
"5528","St Albans","21 Shirley St",3,"h",582000,"Property Sold","YPA","8/07/2017",14,3021,3,1,0,674,94,1960,"Brimbank",-37.73704,144.79108,"Western Metropolitan",14042,8,7,863.501483679525,1,71,6507,85
"5529","St Kilda","22/220 Barkly St",1,"u",468000,"Sold Prior","Buxton","8/07/2017",5,3182,1,1,1,0,55,2000,"Port Phillip",-37.87094,144.9807,"Southern Metropolitan",13240,8,7,Inf,1,52,481,313
"5530","St Kilda","9/285 Barkly St",1,"u",470000,"Vendor Bid","Chisholm","8/07/2017",5,3182,1,1,1,548,44.4,2009,"Port Phillip",-37.87312,144.97986,"Southern Metropolitan",13240,8,7,857.664233576642,1,52,364,36
"5531","Strathmore","1/351 Napier St",3,"u",750000,"Vendor Bid","Nelson","8/07/2017",8.2,3041,3,2,2,288,94,1970,"Moonee Valley",-37.73415,144.91852,"Western Metropolitan",3284,8,7,2604.16666666667,1,71,364,817
"5532","Sunbury","13 McComb St",4,"h",410000,"Passed In","Brad","8/07/2017",31.7,3429,4,2,2,587,164,1986,"Hume",-37.58231,144.69962,"Western Metropolitan",14092,8,7,698.466780238501,1,71,1069,172
"5533","Sunbury","17 Mudie Av",4,"h",512500,"Property Sold","Raine","8/07/2017",31.7,3429,4,2,2,581,139,1960,"Hume",-37.57355,144.70854,"Western Metropolitan",14092,8,7,882.09982788296,1,71,6507,62
"5534","Sunshine","8 Kinnane Cr",3,"h",830500,"Property Sold","Douglas","8/07/2017",10.5,3020,3,1,2,508,111,1950,"Brimbank",-37.7807,144.83648,"Western Metropolitan",3755,8,7,1634.84251968504,1,71,6507,43
"5535","Sunshine West","27 Buckingham Cr",3,"h",551000,"Property Sold","Barry","8/07/2017",10.5,3020,3,1,2,613,105,1974,"Brimbank",-37.80046,144.82676,"Western Metropolitan",6763,8,7,898.858075040783,1,71,6507,467
"5536","Sunshine West","1/52 Drinkwater Cr",3,"h",450000,"Property Sold","Douglas","8/07/2017",10.5,3020,3,1,2,283,104,1970,"Brimbank",-37.79703,144.81228,"Western Metropolitan",6763,8,7,1590.10600706714,1,71,6507,43
"5537","Templestowe","7 Clays Ct",4,"h",1635000,"Property Sold","Barry","8/07/2017",15.5,3106,4,3,2,896,215,1985,"Manningham",-37.76797,145.13799,"Eastern Metropolitan",6202,8,7,1824.77678571429,1,61,6507,467
"5538","Templestowe Lower","5 Sophora Ct",3,"h",1138000,"Property Sold","Barry","8/07/2017",12.4,3107,3,2,2,706,184,1970,"Manningham",-37.77185,145.12509,"Eastern Metropolitan",5420,8,7,1611.89801699717,1,61,6507,467
"5539","The Basin","325 Forest Rd",3,"h",477000,"Property Sold","Ray","8/07/2017",27,3154,3,1,1,518,102,1960,"Knox",-37.85971,145.31036,"Eastern Metropolitan",1690,8,7,920.849420849421,1,61,6507,361
"5540","Thomastown","18 Dakota Dr",3,"h",605000,"Property Sold","Ray","8/07/2017",15.3,3074,3,1,2,533,114,1975,"Whittlesea",-37.68579,144.98878,"Northern Metropolitan",7955,8,7,1135.08442776735,1,87,6507,361
"5541","Thomastown","13 Kemp Av",3,"h",610000,"Property Sold","Harcourts","8/07/2017",15.3,3074,3,1,2,544,131,1970,"Whittlesea",-37.68336,145.0029,"Northern Metropolitan",7955,8,7,1121.32352941176,1,87,6507,87
"5542","Thomastown","232 Main St",3,"h",580000,"Property Sold","Harcourts","8/07/2017",15.3,3074,3,1,2,538,140,1975,"Whittlesea",-37.67751,144.98663,"Northern Metropolitan",7955,8,7,1078.06691449814,1,87,6507,87
"5543","Thornbury","1/54 Pender St",1,"u",415000,"Property Sold","Harcourts","8/07/2017",7,3071,1,1,1,0,39,1970,"Darebin",-37.75443,145.00919,"Northern Metropolitan",8870,8,7,Inf,1,87,1792,87
"5544","Thornbury","159A Smith St",2,"h",905000,"Property Sold","Nelson","8/07/2017",7,3071,2,1,0,225,100,1960,"Darebin",-37.75642,144.98755,"Northern Metropolitan",8870,8,7,4022.22222222222,1,87,6507,817
"5545","Truganina","4 Romek Wy",3,"h",451000,"Property Sold","TRUE","8/07/2017",18.4,3029,3,2,2,347,134,2010,"Wyndham",-37.83963,144.71487,"Western Metropolitan",5811,8,7,1299.71181556196,1,71,6507,1
"5546","Tullamarine","19 Gordon St",4,"h",895000,"Property Sold","Jason","8/07/2017",12.9,3043,4,2,2,700,267,1999,"Hume",-37.70598,144.87616,"Western Metropolitan",3296,8,7,1278.57142857143,1,71,6507,5
"5547","Tullamarine","1/119 Melrose Dr",4,"h",586000,"Sold Prior","Stockdale","8/07/2017",12.9,3043,4,1,3,0,158,1975,"Hume",-37.70695,144.88514,"Western Metropolitan",3296,8,7,Inf,1,71,1079,71
"5548","Wantirna South","1 Riverpark Dr",4,"h",1055000,"Property Sold","Ray","8/07/2017",14.7,3152,4,2,2,652,203,1997,"Knox",-37.87325,145.23244,"Eastern Metropolitan",7082,8,7,1618.0981595092,1,61,6507,361
"5549","Werribee","9 Sherrin Ct",3,"h",529000,"Property Sold","YPA","8/07/2017",14.7,3030,3,2,2,847,143,1980,"Wyndham",-37.88421,144.67869,"Western Metropolitan",16166,8,7,624.557260920897,1,71,6507,85
"5550","Werribee","46 Vincent Cr",3,"h",484000,"Property Sold","hockingstuart","8/07/2017",14.7,3030,3,1,0,531,100,1960,"Wyndham",-37.88996,144.65526,"Western Metropolitan",16166,8,7,911.487758945386,1,71,6507,582
"5551","West Melbourne","125/33 Jeffcott St",2,"u",670000,"Property Sold","MICM","8/07/2017",3.1,3003,2,1,1,17,90,1996,"Melbourne",-37.8118,144.95259,"Northern Metropolitan",2230,8,7,39411.7647058823,1,87,1792,12
"5552","West Melbourne","207/493 Victoria St",2,"u",510000,"Property Sold","McGrath","8/07/2017",3.1,3003,2,1,1,75,66,2007,"Melbourne",-37.80473,144.9435,"Northern Metropolitan",2230,8,7,6800,1,87,1792,105
"5553","Westmeadows","14 Devenish Ct",3,"h",410000,"Vendor Bid","Barry","8/07/2017",16.5,3049,3,1,2,542,107,1970,"Hume",-37.66948,144.90385,"Northern Metropolitan",2474,8,7,756.457564575646,1,87,728,467
"5554","Windsor","8/9 The Avenue",1,"u",410000,"Property Sold","Buxton","8/07/2017",4.6,3181,1,1,1,0,51,1960,"Stonnington",-37.85687,144.99748,"Southern Metropolitan",4380,8,7,Inf,1,52,1792,313
"5555","Wyndham Vale","112 Eureka Dr",4,"h",478000,"Property Sold","hockingstuart","8/07/2017",27.2,3024,4,2,2,400,151.54,2008,"Wyndham",-37.87047,144.59864,"Western Metropolitan",5262,8,7,1195,1,71,6507,582
"5556","Yarraville","62 Stephen St",3,"h",1285000,"Sold Prior","Village","8/07/2017",6.3,3013,3,1,1,284,124,1900,"Maribyrnong",-37.81335,144.89471,"Western Metropolitan",6543,8,7,4524.64788732394,1,71,1079,82
"5557","Abbotsford","143 Charles St",3,"h",1635000,"Property Sold","Nelson","12/08/2017",3,3067,3,1,0,142,130,1880,"Yarra",-37.80359,144.99538,"Northern Metropolitan",4019,12,8,11514.0845070423,1,79,6507,817
"5558","Altona","232 Blyth St",3,"h",1225000,"Property Sold","Barlow","12/08/2017",11,3018,3,1,1,697,132,1970,"Hobsons Bay",-37.87256,144.8078,"Western Metropolitan",5301,12,8,1757.53228120516,1,73,6507,10
"5559","Altona","41 Maidstone St",3,"u",767000,"Sold Prior","Barlow","12/08/2017",11,3018,3,2,1,305,132,2005,"Hobsons Bay",-37.871,144.81153,"Western Metropolitan",5301,12,8,2514.75409836066,1,73,481,10
"5560","Altona Meadows","1 Sheppard Ct",4,"h",810000,"Sold Prior","Purplebricks","12/08/2017",15.5,3028,4,2,2,749,180.9,1989,"Hobsons Bay",-37.88413,144.79033,"Western Metropolitan",7630,12,8,1081.44192256342,1,73,1079,21
"5561","Armadale","21/62 Wattletree Rd",2,"u",821000,"Property Sold","hockingstuart","12/08/2017",6.3,3143,2,2,1,3093,75,2006,"Stonnington",-37.86165,145.02148,"Southern Metropolitan",4836,12,8,265.438086000647,1,124,1792,582
"5562","Ashburton","2/6 Ramu Gr",4,"t",1520000,"Property Sold","Jellis","12/08/2017",10.2,3147,4,3,2,267,190,2012,"Boroondara",-37.87036,145.08471,"Southern Metropolitan",3052,12,8,5692.88389513109,1,124,723,701
"5563","Ashburton","19 Ward St",3,"h",2299500,"Property Sold","Jellis","12/08/2017",10.2,3147,3,2,3,634,230,1940,"Boroondara",-37.86516,145.07958,"Southern Metropolitan",3052,12,8,3626.97160883281,1,124,6507,701
"5564","Balwyn","54 Northcote Av",4,"h",2360000,"Property Sold","Fletchers","12/08/2017",7.9,3103,4,3,2,848,214,1926,"Boroondara",-37.81462,145.08776,"Southern Metropolitan",5682,12,8,2783.01886792453,1,124,6507,143
"5565","Balwyn North","45A Helston St",4,"h",1460000,"Vendor Bid","hockingstuart","12/08/2017",9.7,3104,4,2,2,433,185,1955,"Boroondara",-37.78368,145.09545,"Southern Metropolitan",7809,12,8,3371.82448036952,1,124,728,582
"5566","Bentleigh","60A Fromer St",4,"t",1280000,"Property Sold","Buxton","12/08/2017",11.4,3204,4,3,2,306,200,2014,"Glen Eira",-37.92893,145.04581,"Southern Metropolitan",6795,12,8,4183.00653594771,1,124,723,313
"5567","Bentleigh","15A Windsor Av",4,"t",1750000,"Property Sold","Buxton","12/08/2017",11.4,3204,4,3,2,429,262,2013,"Glen Eira",-37.91582,145.048,"Southern Metropolitan",6795,12,8,4079.25407925408,1,124,723,313
"5568","Blackburn","140 Surrey Rd",3,"h",1100000,"Property Sold","Noel","12/08/2017",13.4,3130,3,1,2,492,124,1957,"Whitehorse",-37.81169,145.15735,"Eastern Metropolitan",5713,12,8,2235.77235772358,1,71,6507,97
"5569","Blackburn North","5 Hibiscus Rd",4,"h",1250000,"Passed In","Jellis","12/08/2017",13.4,3130,4,2,2,580,161,1965,"Whitehorse",-37.8051,145.14351,"Eastern Metropolitan",2867,12,8,2155.1724137931,1,71,1069,701
"5570","Briar Hill","31 Boyce Av",3,"h",830000,"Property Sold","Buckingham","12/08/2017",16.1,3088,3,1,2,905,183,1962,"Banyule",-37.7063,145.12215,"Eastern Metropolitan",1390,12,8,917.127071823204,1,71,6507,26
"5571","Brighton","2A Collins St",4,"h",4050000,"Passed In","Buxton","12/08/2017",10.5,3186,4,4,4,508,465,2011,"Bayside",-37.90904,144.99868,"Southern Metropolitan",10579,12,8,7972.44094488189,1,124,1069,313
"5572","Brighton","4 Glendora Av",4,"h",2210000,"Sold Prior","Marshall","12/08/2017",10.5,3186,4,2,1,396,175,1908,"Bayside",-37.88779,144.99933,"Southern Metropolitan",10579,12,8,5580.80808080808,1,124,1079,347
"5573","Brighton East","174 South Rd",3,"h",1680000,"Sold Prior","Buxton","12/08/2017",10.3,3187,3,1,2,605,181,1920,"Bayside",-37.93063,145.01314,"Southern Metropolitan",6938,12,8,2776.85950413223,1,124,1079,313
"5574","Brighton East","3/87 Thomas St",2,"u",890000,"Property Sold","Hodges","12/08/2017",10.3,3187,2,1,2,275,106,1970,"Bayside",-37.91106,145.02394,"Southern Metropolitan",6938,12,8,3236.36363636364,1,124,1792,75
"5575","Broadmeadows","38 Stanhope St",3,"h",632000,"Property Sold","Ray","12/08/2017",14,3047,3,1,4,697,100,1960,"Hume",-37.68557,144.93156,"Northern Metropolitan",4294,12,8,906.74318507891,1,79,6507,361
"5576","Brunswick","26 MacFarland St",3,"h",1310000,"Property Sold","Nelson","12/08/2017",5.2,3056,3,1,1,302,91,1910,"Moreland",-37.76085,144.95834,"Northern Metropolitan",11918,12,8,4337.74834437086,1,79,6507,817
"5577","Brunswick West","11 Henderson St",4,"h",1500000,"Vendor Bid","Jellis","12/08/2017",5.2,3055,4,2,3,444,256,1997,"Moreland",-37.7628,144.94011,"Northern Metropolitan",7082,12,8,3378.37837837838,1,79,728,701
"5578","Bulleen","3 Coromandel Ct",4,"h",1751000,"Property Sold","Jellis","12/08/2017",10.8,3105,4,3,4,646,320,1998,"Manningham",-37.77387,145.0889,"Eastern Metropolitan",4480,12,8,2710.52631578947,1,71,6507,701
"5579","Bundoora","13 Cher Av",4,"t",685000,"Property Sold","Morrison","12/08/2017",12.1,3083,4,2,1,287,152,1990,"Whittlesea",-37.69382,145.04831,"Northern Metropolitan",10175,12,8,2386.75958188153,1,79,723,18
"5580","Bundoora","22 Ebony Dr",4,"h",725000,"Property Sold","Barry","12/08/2017",12.1,3083,4,1,2,542,130,1980,"Whittlesea",-37.68238,145.06432,"Northern Metropolitan",10175,12,8,1337.63837638376,1,79,6507,467
"5581","Bundoora","6/70 Grange Bvd",2,"t",505000,"Property Sold","Barry","12/08/2017",12.1,3083,2,1,2,90,90,1995,"Darebin",-37.70912,145.05181,"Northern Metropolitan",10175,12,8,5611.11111111111,1,79,723,467
"5582","Bundoora","23 Wisteria Dr",4,"h",1253000,"Property Sold","Ray","12/08/2017",12.1,3083,4,2,2,760,366,2000,"Whittlesea",-37.67935,145.05728,"Northern Metropolitan",10175,12,8,1648.68421052632,1,79,6507,361
"5583","Burwood","61 McCubbin St",4,"h",1390000,"Sold After Auction","Fletchers","12/08/2017",10.4,3125,4,2,1,627,196,1950,"Whitehorse",-37.85374,145.12459,"Southern Metropolitan",5678,12,8,2216.90590111643,1,124,66,143
"5584","Canterbury","3 Leeds St",4,"h",2725000,"Sold After Auction","Kay","12/08/2017",8.4,3126,4,2,2,650,275,2006,"Boroondara",-37.83057,145.08482,"Southern Metropolitan",3265,12,8,4192.30769230769,1,124,66,63
"5585","Caroline Springs","25 Coppin La",4,"h",870000,"Property Sold","Barry","12/08/2017",14.8,3023,4,2,2,463,307,2012,"Melton",-37.73531,144.74335,"Western Metropolitan",7719,12,8,1879.04967602592,1,73,6507,467
"5586","Carrum Downs","9 Talba Ct",3,"h",552500,"Property Sold","O'Brien","12/08/2017",34.9,3201,3,2,2,779,147,1988,"Frankston",-38.11471,145.18248,"South-Eastern Metropolitan",8060,12,8,709.242618741977,1,28,6507,25
"5587","Caulfield North","75 Normanby Rd",4,"h",1925000,"Passed In","Marshall","12/08/2017",7.8,3161,4,2,2,494,176,1900,"Glen Eira",-37.87206,145.03512,"Southern Metropolitan",6923,12,8,3896.76113360324,1,124,1069,347
"5588","Chadstone","1/1 Dundee Av",4,"h",995000,"Property Sold","Woodards","12/08/2017",11.7,3148,4,2,1,402,131,1960,"Monash",-37.88658,145.09297,"Southern Metropolitan",3582,12,8,2475.12437810945,1,124,6507,138
"5589","Cheltenham","10 Jack Rd",4,"h",1200000,"Passed In","Barry","12/08/2017",17.9,3192,4,2,4,679,190,1960,"Bayside",-37.96098,145.04275,"Southern Metropolitan",9758,12,8,1767.30486008837,1,124,1069,467
"5590","Clarinda","10 Boree Av",4,"h",1241000,"Property Sold","Woodards","12/08/2017",17.5,3169,4,2,2,625,625,1950,"Kingston",-37.92801,145.1057,"South-Eastern Metropolitan",2727,12,8,1985.6,1,28,6507,138
"5591","Clayton","56 Eva St",4,"h",1250000,"Sold Prior","Ray","12/08/2017",16.7,3168,4,1,1,711,96,1960,"Monash",-37.9255,145.11331,"South-Eastern Metropolitan",5837,12,8,1758.08720112518,1,28,1079,361
"5592","Clayton","2/46 Jaguar Dr",3,"h",729500,"Property Sold","Nelson","12/08/2017",16.7,3168,3,1,1,270,218,1970,"Monash",-37.92624,145.1321,"South-Eastern Metropolitan",5837,12,8,2701.85185185185,1,28,6507,817
"5593","Collingwood","3/8 Forest St",2,"u",560000,"Property Sold","Jellis","12/08/2017",2,3066,2,1,1,0,60,1975,"Yarra",-37.79627,144.99229,"Northern Metropolitan",4553,12,8,Inf,1,79,1792,701
"5594","Craigieburn","16 Bottlebrush Rd",4,"h",565000,"Property Sold","Ray","12/08/2017",20.6,3064,4,2,2,482,207,2012,"Hume",-37.57416,144.91269,"Northern Metropolitan",15510,12,8,1172.19917012448,1,79,6507,361
"5595","Craigieburn","1 Consort Pl",4,"h",615000,"Property Sold","YPA","12/08/2017",20.6,3064,4,2,2,756,222,2001,"Hume",-37.5729,144.93663,"Northern Metropolitan",15510,12,8,813.492063492063,1,79,6507,85
"5596","Craigieburn","40 Grove Rd",4,"h",548000,"Sold Prior","Stockdale","12/08/2017",20.6,3064,4,2,2,400,171,2010,"Hume",-37.5951,144.9091,"Northern Metropolitan",15510,12,8,1370,1,79,1079,71
"5597","Craigieburn","12 Surrey Ct",3,"h",716000,"Sold Prior","Stockdale","12/08/2017",20.6,3064,3,2,6,1005,160,1995,"Hume",-37.60574,144.92548,"Northern Metropolitan",15510,12,8,712.437810945274,1,79,1079,71
"5598","Croydon","57A Binbrook Dr",3,"h",730000,"Sold Prior","Fletchers","12/08/2017",23,3136,3,2,2,269,150,2007,"Maroondah",-37.78499,145.2647,"Eastern Metropolitan",11925,12,8,2713.75464684015,1,71,1079,143
"5599","Croydon North","45 Lyons Rd",3,"h",766000,"Property Sold","Jellis","12/08/2017",23,3136,3,2,2,507,128,1960,"Maroondah",-37.76572,145.28915,"Eastern Metropolitan",2985,12,8,1510.84812623274,1,71,6507,701
"5600","Deepdene","1/5 Leonard St",4,"t",1680000,"Property Sold","Fletchers","12/08/2017",7.9,3103,4,2,1,254,172,1995,"Boroondara",-37.81007,145.06792,"Southern Metropolitan",892,12,8,6614.17322834646,1,124,723,143
"5601","Delahey","7 Alexander Cl",3,"h",475000,"Property Sold","YPA","12/08/2017",18,3037,3,2,2,358,106,1990,"Brimbank",-37.7145,144.77132,"Western Metropolitan",2898,12,8,1326.8156424581,1,73,6507,85
"5602","Diamond Creek","11 Wayland Ct",3,"h",815000,"Property Sold","Morrison","12/08/2017",21.8,3089,3,2,3,790,135,1980,"Nillumbik",-37.66529,145.15363,"Northern Victoria",4258,12,8,1031.64556962025,1,7,6507,18
"5603","Diggers Rest","6 Tame St",6,"h",615000,"Property Sold","Leading","12/08/2017",27.7,3427,6,3,1,850,254,1980,"Melton",-37.62856,144.71825,"Western Metropolitan",1184,12,8,723.529411764706,1,73,6507,1
"5604","Donvale","30 Leslie St",5,"h",1328000,"Property Sold","Jellis","12/08/2017",16.1,3111,5,3,3,785,252,1980,"Manningham",-37.78148,145.17818,"Eastern Metropolitan",4790,12,8,1691.71974522293,1,71,6507,701
"5605","East Melbourne","502/1 Powlett St",2,"u",1300000,"Sold Prior","Caine","12/08/2017",1.3,3002,2,2,1,997,92,2001,"Melbourne",-37.8161,144.98494,"Northern Metropolitan",3040,12,8,1303.91173520562,1,79,481,9
"5606","Eltham","17/1336 Main Rd",4,"h",762000,"Property Sold","Jellis","12/08/2017",18,3095,4,2,2,573,180,1980,"Nillumbik",-37.70477,145.16552,"Eastern Metropolitan",6990,12,8,1329.84293193717,1,71,6507,701
"5607","Eltham North","4 Colric Pl",3,"h",9e+05,"Property Sold","Fletchers","12/08/2017",18,3095,3,2,2,812,129,1980,"Nillumbik",-37.70577,145.1316,"Eastern Metropolitan",2346,12,8,1108.37438423645,1,71,6507,143
"5608","Elwood","4 Kendall St",4,"h",3175000,"Property Sold","Marshall","12/08/2017",7.2,3184,4,2,3,558,174,1900,"Port Phillip",-37.88014,144.99347,"Southern Metropolitan",8989,12,8,5689.96415770609,1,124,6507,347
"5609","Elwood","12/37 Tennyson St",2,"u",520000,"Property Sold","Biggin","12/08/2017",7.2,3184,2,1,1,3256,74,1970,"Port Phillip",-37.87594,144.98833,"Southern Metropolitan",8989,12,8,159.70515970516,1,124,1792,213
"5610","Essendon","11 Banchory St",4,"h",2165000,"Property Sold","Nelson","12/08/2017",7.5,3040,4,2,3,951,238,1930,"Moonee Valley",-37.74997,144.90752,"Western Metropolitan",9264,12,8,2276.55099894848,1,73,6507,817
"5611","Essendon","25 Hesleden St",5,"h",2050000,"Passed In","Bullen","12/08/2017",7.5,3040,5,3,3,663,419,1930,"Moonee Valley",-37.74351,144.92174,"Western Metropolitan",9264,12,8,3092.0060331825,1,73,1069,2
"5612","Essendon","32 Roberts St",4,"h",1500000,"Property Sold","Nelson","12/08/2017",7.5,3040,4,2,2,465,148,1940,"Moonee Valley",-37.75178,144.89876,"Western Metropolitan",9264,12,8,3225.8064516129,1,73,6507,817
"5613","Fitzroy","302/424 Gore St",1,"u",545000,"Property Sold","Jellis","12/08/2017",2.1,3065,1,1,1,1730,60,2011,"Yarra",-37.79636,144.98394,"Northern Metropolitan",5825,12,8,315.028901734104,1,79,1792,701
"5614","Fitzroy North","40 Newry St",3,"h",1705000,"Property Sold","Nelson","12/08/2017",3.6,3068,3,1,1,139,116,1900,"Yarra",-37.79068,144.97824,"Northern Metropolitan",6244,12,8,12266.1870503597,1,79,6507,817
"5615","Flemington","25 Elm St",3,"h",1220000,"Sold Prior","Nelson","12/08/2017",3.4,3031,3,1,1,293,104,1900,"Moonee Valley",-37.78446,144.92797,"Northern Metropolitan",3593,12,8,4163.82252559727,1,79,1079,817
